"SampleID: "" ""Batch Name: plate_P1 Batch Description: <NONE>",,,,,,,,
EventNo,RID,DBL,DD,RP1,CL1,CL2,Aux1,TIME
3270,55,1,9732,34,1185,1769,0,7766
3271,28,1,12857,7,671,345,0,7766
3272,26,1,9490,11,210,350,0,7766
3273,27,1,15767,5,397,356,1,7766
3274,13,1,10970,8769,236,113,0,7766
3275,21,1,13442,59,688,205,0,7766
3276,12,1,12060,21,130,105,0,7766
3277,14,1,12051,9673,402,116,0,7766
3278,12,1,10472,69,140,125,0,7766
3279,36,1,10656,29,734,611,0,7766
3280,15,1,13567,6,714,105,0,7766
3281,77,1,11620,10,2252,5669,0,7766
3282,25,1,9885,13,134,364,0,7766
3283,33,1,10304,29,131,677,0,7766
3284,14,1,9123,7,390,115,0,7766
3285,20,1,8759,5817,383,211,1,7766
3286,77,1,12541,6,2199,5392,0,7766
3287,29,1,18264,12,1231,354,0,7766
3288,13,1,10709,15,211,110,0,7829
3289,15,1,16207,10,707,114,0,7829
3290,18,1,13715,8,123,217,0,7829
3291,0,0,7232,12,207,359,0,7829
3292,77,1,11685,10,2385,5718,0,7829
3293,14,1,10784,7410,388,118,0,7829
3294,36,1,10749,33,694,610,1,7829
3295,55,1,10882,36,1321,1952,0,7829
3296,56,1,11005,7,2400,1858,0,7829
3297,28,1,17483,9,625,336,0,7829
3298,20,1,10891,8,417,233,0,7829
3299,13,1,9873,14,222,119,0,7829
3300,35,1,12255,6,414,639,0,7829
3301,38,1,12775,9,2312,616,0,7829
3302,22,1,11407,21,1335,199,0,7829
3303,15,1,11048,13,697,116,0,7829
3304,15,1,12996,6,750,119,0,7829
3305,26,1,11408,4,215,367,0,7829
3306,55,1,12626,37,1377,1875,0,7829
3307,27,1,9560,10,401,351,0,7829
3308,35,1,11069,8039,401,650,0,7829
3309,55,1,9994,33,1350,2005,0,7829
3310,77,1,8647,0,2422,6060,0,7829
3311,54,1,12422,13,668,1734,0,7829
3312,27,1,16190,5,444,368,0,7860
3313,15,1,11486,15919,706,116,0,7860
3314,63,1,12021,7,390,3260,0,7860
3315,55,1,12610,23,1223,1824,0,7860
3316,13,1,10878,17,215,118,0,7860
3317,77,1,13981,2,2494,5787,0,7860
3318,51,1,11145,4733,129,1793,0,7860
3319,63,1,9540,238,411,3136,0,7860
3320,63,1,13736,5,393,3217,0,7860
3321,25,1,14413,15,127,345,0,7860
3322,29,1,10180,26,1247,353,0,7860
3323,12,1,18600,17,146,141,0,7860
3324,56,1,18834,0,2296,1806,0,7860
3325,35,1,14228,6,383,628,0,7860
3326,29,1,12628,33,1271,357,0,7860
3327,38,1,13269,5,2067,573,0,7860
3328,38,1,18351,10,2332,612,0,7860
3329,29,1,13480,7,1358,381,0,7860
3330,27,1,12019,10,373,344,1,7860
3331,20,1,10616,4,377,213,0,7860
3332,77,1,9508,6,2311,5696,0,7860
3333,21,1,8016,67,674,195,0,7860
3334,20,1,18855,11,395,214,1,7860
3335,55,1,15542,8015,1264,1957,0,7860
3336,52,1,11536,5,219,1883,0,7891
3337,27,1,10946,5,417,373,0,7891
3338,38,1,10755,7,2434,645,0,7891
3339,38,1,13802,13,2436,661,0,7891
3340,54,1,16958,19,682,1733,0,7891
3341,77,1,11049,8,2283,5550,0,7891
3342,20,1,15334,0,401,224,0,7891
3343,33,1,14044,26,137,649,0,7891
3344,36,1,12164,67,687,618,0,7891
3345,27,1,10199,7,395,351,0,7891
3346,20,1,10597,6,411,225,0,7891
3347,21,1,13678,51,743,219,1,7891
3348,34,1,14278,5,235,644,1,7891
3349,15,1,8897,9,682,112,0,7891
3350,25,1,9573,8,129,356,0,7891
3351,61,1,13043,12,122,2962,1,7891
3352,29,1,10865,5,1474,392,0,7891
3353,77,1,8246,7,2279,5557,0,7891
3354,0,1,14964,3106,738,254,0,7891
3355,19,1,12059,14598,210,198,0,7891
3356,22,1,8702,22,1225,199,3,7891
3357,29,1,14712,12,1373,380,0,7891
3358,29,1,10692,7,1305,371,1,7891
3359,28,1,10773,3,709,357,0,7891
3360,52,1,10075,20,248,1888,0,7938
3361,43,1,12600,5,213,1023,0,7938
3362,27,1,8389,2,390,361,0,7938
3363,61,1,11523,13,125,2972,0,7938
3364,13,1,11808,26,226,122,0,7938
3365,61,1,11995,7,119,3105,0,7938
3366,55,1,12599,42,1214,1826,0,7938
3367,15,1,10472,5,695,107,0,7938
3368,78,1,10756,43,3768,5106,0,7938
3369,51,1,11187,44,120,1699,0,7938
3370,36,1,10485,76,714,674,0,7938
3371,56,1,10208,1,2299,1830,0,7938
3372,19,1,16573,32,231,212,0,7938
3373,19,1,11648,4,232,227,0,7938
3374,26,1,12366,6,212,359,0,7938
3375,0,1,15808,72,950,272,0,7938
3376,35,1,9337,7,390,655,1,7938
3377,51,1,12247,431,129,1698,0,7938
3378,38,1,7579,3,2335,633,0,7938
3379,63,1,8665,7,401,3296,0,7938
3380,0,0,25103,21,238,414,0,7938
3381,12,1,8893,111,123,122,0,7938
3382,77,1,11546,16,2136,5281,0,7938
3383,14,1,11201,4,432,112,0,7938
3384,12,1,19658,14,142,120,0,8000
3385,33,1,10734,38,133,631,0,8000
3386,14,1,12188,6825,409,118,0,8000
3387,61,1,12471,7,130,3062,0,8000
3388,28,1,10680,7,765,399,1,8000
3389,52,1,12964,6567,219,1792,0,8000
3390,12,1,12680,18,127,114,0,8000
3391,12,1,12647,21,129,108,0,8000
3392,21,1,10222,57,731,219,0,8000
3393,15,1,12264,8,715,118,0,8000
3394,29,1,13086,12,1268,355,0,8000
3395,29,1,10966,11,1336,357,0,8000
3396,21,1,8126,39,740,217,0,8000
3397,43,1,10618,9,226,1075,0,8000
3398,25,1,11196,10,118,341,0,8000
3399,22,1,11691,34,1226,194,1,8000
3400,63,1,14956,5,370,3163,0,8000
3401,38,1,9017,1,2463,662,0,8000
3402,22,1,10339,22,1424,219,0,8000
3403,26,1,13054,2,214,356,0,8000
3404,38,1,13092,4,2313,655,0,8000
3405,21,1,8098,58,736,216,0,8000
3406,15,1,15219,14,793,121,1,8000
3407,51,1,15509,406,130,1773,0,8000
3408,30,1,13156,20,2256,365,0,8047
3409,15,1,11960,9,741,122,0,8047
3410,36,1,11452,33,718,647,0,8047
3411,55,1,12867,59,1315,1963,0,8047
3412,35,1,13467,10,417,678,0,8047
3413,61,1,12840,14,130,3137,0,8047
3414,29,1,14969,9,1194,342,0,8047
3415,78,1,17923,9009,4242,5596,0,8047
3416,38,1,12897,10,2462,664,0,8047
3417,15,1,11035,13,736,118,1,8047
3418,22,1,12286,29,1253,199,0,8047
3419,63,1,13187,4,397,3337,0,8047
3420,12,1,13094,34,133,113,0,8047
3421,22,1,9777,26,1371,215,0,8047
3422,51,1,17844,82,140,1722,0,8047
3423,52,1,10764,6,230,1843,0,8047
3424,52,1,14347,4,240,1858,0,8047
3425,22,1,14358,35,1378,211,2,8047
3426,26,1,9479,4,228,362,0,8047
3427,25,1,10434,8,136,390,0,8047
3428,51,1,13333,59,133,1849,0,8047
3429,35,1,9639,8,416,629,0,8047
3430,29,1,11347,13,1289,367,0,8047
3431,56,1,9496,10,2385,1900,0,8047
3432,34,1,11326,8,218,636,0,8110
3433,63,1,10932,10,408,3061,0,8110
3434,0,1,10947,3,431,2089,0,8110
3435,21,1,11301,57,744,209,0,8110
3436,19,1,12130,13,201,205,0,8110
3437,63,1,16227,2,382,3043,1,8110
3438,54,1,13198,18,757,1919,1,8110
3439,54,1,12917,13,701,1817,0,8110
3440,25,1,8027,19,124,359,0,8110
3441,36,1,10458,69,720,656,0,8110
3442,34,1,13880,10,251,719,0,8110
3443,15,1,9063,5,659,109,0,8110
3444,21,1,12081,62,673,200,0,8110
3445,56,1,11484,15,2193,1782,0,8110
3446,19,1,14220,7,241,215,0,8110
3447,77,1,11030,8,2182,5485,0,8110
3448,21,1,11003,73,688,213,0,8110
3449,77,1,7872,9,2353,5665,0,8110
3450,36,1,12432,94,743,641,0,8110
3451,22,1,10348,28,1243,199,0,8110
3452,0,0,6087,9,372,619,0,8110
3453,52,1,14315,7,225,1846,0,8110
3454,14,1,13873,7,404,122,1,8110
3455,54,1,10013,8,713,1891,0,8110
3456,51,1,16873,72,142,1857,0,8157
3457,26,1,12153,18,239,393,0,8157
3458,56,1,10234,17,2242,1789,0,8157
3459,38,1,16065,12120,2484,679,0,8157
3460,12,1,11110,3634,124,114,0,8157
3461,56,1,8725,3,2258,1845,0,8157
3462,29,1,14992,24,1200,337,0,8157
3463,25,1,10706,8,117,325,0,8157
3464,28,1,12922,22,690,374,0,8157
3465,25,1,12698,14,133,392,0,8157
3466,0,0,7070,4,10,0,0,8157
3467,30,1,11275,26,2248,363,0,8157
3468,22,1,9893,18,1347,200,0,8157
3469,0,1,13925,32,4572,742,0,8157
3470,77,1,10898,12,2434,5545,1,8157
3471,63,1,11004,3,365,3010,0,8157
3472,36,1,10489,48,727,647,0,8157
3473,26,1,13022,12,231,376,0,8157
3474,55,1,12753,38,1214,1839,0,8157
3475,33,1,11077,43,131,637,0,8157
3476,52,1,12522,7,225,1792,0,8157
3477,26,1,11857,6,242,382,0,8157
3478,77,1,13988,11,2307,5698,0,8157
3479,18,1,7685,4,123,233,0,8157
3480,63,1,9712,4,373,3024,1,8204
3481,0,1,10060,14,151,442,0,8204
3482,29,1,13440,11,1410,367,0,8204
3483,22,1,12518,24,1304,208,0,8204
3484,28,1,13038,8054,664,375,2,8204
3485,21,1,13353,2835,659,194,0,8204
3486,55,1,12617,50,1335,2003,1,8204
3487,51,1,14636,60,136,1731,0,8204
3488,54,1,12704,12,665,1747,0,8204
3489,34,1,9128,3,225,625,0,8204
3490,28,1,13303,9,705,352,0,8204
3491,38,1,13672,14800,2247,626,0,8204
3492,15,1,13721,10,684,107,1,8204
3493,27,1,7880,3,398,346,0,8204
3494,43,1,12736,9,225,1057,0,8204
3495,15,1,11216,6,677,112,0,8204
3496,77,1,8884,11482,2265,5297,0,8204
3497,13,1,9487,7,231,116,0,8204
3498,21,1,11036,47,702,213,0,8204
3499,54,1,8742,12,661,1710,0,8204
3500,63,1,14088,0,401,3123,0,8204
3501,78,1,13466,70,4471,6308,0,8204
3502,63,1,10123,77,382,3236,0,8204
3503,61,1,16754,9,129,3087,0,8204
3504,78,1,11512,51,3771,5271,0,8250
3505,78,1,8931,46,4157,5811,2,8250
3506,12,1,13499,7,131,118,0,8250
3507,25,1,16253,18,141,375,0,8250
3508,28,1,11963,9,640,343,1,8250
3509,43,1,9514,14,241,1077,0,8250
3510,54,1,10569,9,743,1915,0,8250
3511,36,1,13543,65,707,619,0,8250
3512,20,1,14782,10,424,215,0,8250
3513,19,1,9951,21,214,208,0,8250
3514,35,1,12509,4,393,636,0,8250
3515,19,1,9650,15,222,223,0,8250
3516,21,1,9652,7618,707,208,0,8250
3517,22,1,10538,13,1255,206,0,8250
3518,33,1,9904,229,124,640,0,8250
3519,22,1,15578,19,1333,213,0,8250
3520,18,1,13970,4,130,224,1,8250
3521,0,0,26215,6,417,296,0,8250
3522,21,1,11901,8074,756,208,0,8250
3523,26,1,9008,9001,221,365,0,8250
3524,61,1,15438,6,127,2967,0,8250
3525,61,1,13529,12,116,2732,0,8250
3526,28,1,13185,13,673,371,0,8250
3527,21,1,14012,39,687,203,0,8250
3528,22,1,16508,25,1317,207,0,8329
3529,15,1,11759,9,697,113,0,8329
3530,43,1,15324,15478,228,1045,0,8329
3531,15,1,10631,12,663,109,0,8329
3532,28,1,11916,22,656,354,0,8329
3533,43,1,11821,6,234,1102,0,8329
3534,27,1,9214,7,389,351,0,8329
3535,36,1,11700,35,694,659,0,8329
3536,61,1,13059,7,130,3285,0,8329
3537,27,1,11987,1,402,372,0,8329
3538,51,1,10672,4286,135,1848,0,8329
3539,20,1,8805,3,405,229,0,8329
3540,25,1,9163,9,129,402,0,8329
3541,33,1,7633,13817,121,620,0,8329
3542,26,1,10067,7,243,362,0,8329
3543,26,1,9486,12,226,387,0,8329
3544,20,1,12394,2,420,232,0,8329
3545,29,1,14106,12,1346,361,0,8329
3546,29,1,10333,13,1318,342,0,8329
3547,15,1,11844,8,699,115,0,8329
3548,0,0,7173,13,713,1803,0,8329
3549,54,1,11660,5,675,1775,0,8329
3550,12,1,13929,18,131,119,1,8329
3551,25,1,12796,15,125,335,0,8329
3552,12,1,10626,42,117,108,0,8375
3553,28,1,13159,9,698,369,0,8375
3554,12,1,10550,23,122,126,0,8375
3555,55,1,11809,42,1270,1833,0,8375
3556,34,1,11695,6,230,670,0,8375
3557,15,1,13818,21,735,120,0,8375
3558,0,0,6422,7,7,0,0,8375
3559,54,1,13500,5,705,1839,1,8375
3560,56,1,8864,5,2405,1921,2,8375
3561,34,1,11102,7,221,637,0,8375
3562,34,1,9524,5,210,620,0,8375
3563,36,1,12985,41,717,661,0,8375
3564,21,1,15988,81,685,201,0,8375
3565,56,1,7567,7,2391,1897,0,8375
3566,38,1,14656,14014,2351,644,0,8375
3567,33,1,11320,42,128,666,0,8375
3568,19,1,11368,1427,211,202,0,8375
3569,63,1,11607,8,397,3252,0,8375
3570,78,1,9791,56,3985,5510,0,8375
3571,51,1,12795,69,131,1923,0,8375
3572,25,1,12993,18,126,363,0,8375
3573,63,1,8440,4,390,3168,0,8375
3574,13,1,14550,16,243,123,0,8375
3575,27,1,12823,19207,423,367,0,8375
3576,27,1,14561,6,436,389,0,8422
3577,0,1,12766,44,707,1074,0,8422
3578,33,1,10596,18,137,667,0,8422
3579,36,1,13204,44,670,609,0,8422
3580,30,1,12360,29,2180,363,1,8422
3581,35,1,11384,9271,402,676,1,8422
3582,34,1,9011,8,260,703,0,8422
3583,35,1,13974,6,385,612,0,8422
3584,19,1,11184,17,224,215,0,8422
3585,43,1,12267,9,222,1071,0,8422
3586,0,0,26658,26,520,336,0,8422
3587,19,1,13220,22,248,234,2,8422
3588,0,1,7604,4,13,0,0,8422
3589,19,1,12964,10,233,215,0,8422
3590,15,1,14899,3,685,113,0,8422
3591,0,0,26697,15,1162,199,0,8422
3592,29,1,10127,12,1364,390,0,8422
3593,21,1,7953,61,733,212,0,8422
3594,15,1,9718,12,680,115,0,8422
3595,0,1,18974,8,2954,2220,0,8422
3596,35,1,9688,2,370,629,0,8422
3597,34,1,14744,10,229,620,0,8422
3598,22,1,11537,27,1417,223,0,8422
3599,15,1,10007,7,713,115,0,8422
3600,25,1,12246,15,133,372,0,8485
3601,13,1,11507,23,239,119,0,8485
3602,20,1,12425,3,408,231,0,8485
3603,55,1,8955,38,1246,1820,0,8485
3604,38,1,11222,9,2433,633,0,8485
3605,21,1,8474,60,718,205,0,8485
3606,55,1,9766,66,1265,1938,0,8485
3607,25,1,11532,7,131,382,0,8485
3608,63,1,13708,9,393,3203,0,8485
3609,15,1,9202,11,731,116,0,8485
3610,27,1,12142,19,391,366,0,8485
3611,30,1,12568,6077,2274,359,0,8485
3612,0,1,12790,53,294,1234,0,8485
3613,78,1,13577,9899,4016,5299,0,8485
3614,28,1,11952,9,692,371,0,8485
3615,78,1,13991,65,4075,5354,0,8485
3616,0,0,20586,15,336,2035,0,8485
3617,27,1,15505,9,387,351,0,8485
3618,13,1,10927,25,230,120,0,8485
3619,54,1,10032,4,713,1870,0,8485
3620,28,1,14949,10,671,369,0,8485
3621,29,1,12708,8,1559,429,0,8485
3622,77,1,10383,8,2260,5512,0,8485
3623,78,1,10073,46,4123,5646,0,8485
3624,18,1,11891,10,120,223,0,8547
3625,52,1,11104,9,215,1829,0,8547
3626,33,1,17094,26,147,677,0,8547
3627,0,0,7249,3,227,1079,0,8547
3628,78,1,14073,54,3966,5517,0,8547
3629,20,1,12953,5,403,207,0,8547
3630,52,1,14147,14896,224,1816,0,8547
3631,20,1,12387,7,418,228,0,8547
3632,19,1,12767,27,229,222,0,8547
3633,52,1,13541,9,203,1721,0,8547
3634,15,1,10278,15,700,113,0,8547
3635,35,1,12946,7,390,650,0,8547
3636,18,1,12577,11,125,229,0,8547
3637,36,1,11481,20,675,614,1,8547
3638,43,1,10063,9,227,1057,0,8547
3639,33,1,12539,40,137,645,0,8547
3640,63,1,11931,5,375,2963,0,8547
3641,33,1,13030,60,136,651,0,8547
3642,38,1,11092,8,2102,578,0,8547
3643,77,1,10669,10817,2429,5696,0,8547
3644,22,1,17258,28,1267,188,0,8547
3645,28,1,10947,19,712,383,0,8547
3646,30,1,14127,7058,2124,338,0,8547
3647,21,1,13268,48,742,219,0,8547
3648,38,1,11706,2,2361,639,0,8610
3649,55,1,12421,48,1302,2004,0,8610
3650,43,1,10516,1,228,1090,0,8610
3651,19,1,14727,12,223,224,0,8610
3652,51,1,8948,47,131,1884,0,8610
3653,13,1,11623,16,230,114,0,8610
3654,21,1,15420,77,717,193,0,8610
3655,33,1,12073,17,135,640,0,8610
3656,52,1,11968,3,220,1912,0,8610
3657,35,1,14675,16,436,751,0,8610
3658,36,1,16136,57,716,641,0,8610
3659,77,1,13455,6203,2466,5920,0,8610
3660,21,1,11882,42,683,206,0,8610
3661,27,1,8518,2,374,340,0,8610
3662,56,1,12267,11,2205,1791,0,8610
3663,21,1,9765,42,717,213,0,8610
3664,21,1,11160,7694,687,207,0,8610
3665,15,1,11274,3,751,116,0,8610
3666,15,1,15245,8,736,121,1,8610
3667,18,1,10704,6,121,221,0,8610
3668,63,1,13614,9,391,3215,0,8610
3669,28,1,8359,16,654,352,0,8610
3670,55,1,12830,33,1296,1937,0,8610
3671,54,1,9690,12,683,1708,0,8610
3672,43,1,9841,5,236,1072,0,8688
3673,78,1,12328,54,4146,5654,0,8688
3674,54,1,9498,46,651,1709,0,8688
3675,15,1,12171,2,693,110,0,8688
3676,15,1,9024,17,710,120,1,8688
3677,54,1,9815,16,678,1822,0,8688
3678,35,1,13160,13,435,664,0,8688
3679,55,1,10493,44,1294,1838,0,8688
3680,12,1,11744,20,126,116,2,8688
3681,20,1,13277,1985,407,228,0,8688
3682,27,1,9393,4,389,358,0,8688
3683,28,1,11456,2239,659,371,0,8688
3684,77,1,9481,14,2356,5464,0,8688
3685,38,1,8806,3,2291,651,0,8688
3686,13,1,12227,7,233,123,0,8688
3687,43,1,15908,7,236,1072,0,8688
3688,61,1,8791,8,123,3251,0,8688
3689,61,1,13380,12,125,3191,0,8688
3690,55,1,7599,49,1343,1870,0,8688
3691,54,1,14526,13,725,1943,0,8688
3692,14,1,9855,3,409,120,0,8688
3693,13,1,9997,10,230,124,3,8688
3694,54,1,16138,22,715,1822,0,8688
3695,13,1,8824,20,237,120,0,8688
3696,0,0,7198,17,711,1817,0,8750
3697,27,1,12861,8,406,362,1,8750
3698,13,1,17532,193,223,111,0,8750
3699,22,1,11508,26,1277,193,0,8750
3700,56,1,11856,21747,2317,1883,0,8750
3701,13,1,11765,38,235,120,0,8750
3702,19,1,13399,17,239,226,0,8750
3703,30,1,10574,6045,2284,359,0,8750
3704,52,1,12961,0,233,1929,0,8750
3705,35,1,7853,9,411,687,0,8750
3706,28,1,14542,19,715,361,0,8750
3707,36,1,14431,4,633,565,0,8750
3708,56,1,9027,9,2321,1873,1,8750
3709,0,0,21448,13459,1259,337,0,8750
3710,52,1,14288,9,207,1781,2,8750
3711,63,1,14357,9,400,3055,0,8750
3712,27,1,13293,2,394,363,0,8750
3713,33,1,8560,31,123,611,0,8750
3714,25,1,12708,16,132,362,0,8750
3715,55,1,9793,45,1364,1936,0,8750
3716,29,1,10865,12,1281,360,0,8750
3717,27,1,11479,8,416,359,0,8750
3718,20,1,12044,7781,384,216,0,8750
3719,19,1,8795,10418,232,224,0,8750
3720,12,1,15013,5635,128,118,0,8797
3721,18,1,10286,14,118,229,0,8797
3722,52,1,13964,5,235,1989,0,8797
3723,15,1,12422,9,736,119,0,8797
3724,35,1,11028,5,390,619,0,8797
3725,21,1,9822,6918,690,212,1,8797
3726,18,1,12489,12,123,226,0,8797
3727,20,1,11991,8,412,217,0,8797
3728,26,1,11446,9,221,359,1,8797
3729,20,1,8868,13,414,234,0,8797
3730,19,1,14176,14,237,220,0,8797
3731,13,1,10955,8281,216,114,0,8797
3732,13,1,14582,12,229,121,0,8797
3733,19,1,10921,9,209,208,0,8797
3734,38,1,10844,6,2346,658,0,8797
3735,15,1,10595,6,673,111,0,8797
3736,36,1,11332,41,711,614,0,8797
3737,0,0,20164,12,720,115,1,8797
3738,21,1,10612,60,717,206,1,8797
3739,18,1,9145,8,119,222,0,8797
3740,22,1,11964,20,1335,203,0,8797
3741,43,1,11943,15351,237,1061,0,8797
3742,13,1,8892,14,215,119,1,8797
3743,78,1,10718,41,4144,5625,0,8797
3744,36,1,10585,5543,680,639,3,8875
3745,21,1,15758,64,710,201,0,8875
3746,28,1,8424,8,688,375,0,8875
3747,36,1,12984,15,672,598,0,8875
3748,54,1,11192,7,723,1782,1,8875
3749,28,1,13682,13,733,390,0,8875
3750,38,1,12658,5,2483,654,0,8875
3751,15,1,18399,20316,679,112,0,8875
3752,55,1,10817,31,1287,1991,0,8875
3753,25,1,13822,8,129,356,2,8875
3754,13,1,14689,12,234,120,0,8875
3755,63,1,10050,5,406,3182,0,8875
3756,78,1,11047,52,3817,5369,0,8875
3757,18,1,14807,8,127,216,1,8875
3758,78,1,12001,57,4236,5752,0,8875
3759,77,1,16885,4,2447,5784,0,8875
3760,14,1,9383,3913,412,120,0,8875
3761,21,1,14133,60,720,220,0,8875
3762,0,1,13087,17,5023,801,1,8875
3763,43,1,13840,7,238,1087,0,8875
3764,15,1,10006,3,737,113,0,8875
3765,52,1,13688,10,212,1712,0,8875
3766,14,1,15371,11,420,124,0,8875
3767,78,1,11509,68,4120,5535,0,8875
3768,15,1,10103,0,689,114,0,8938
3769,54,1,9444,36,675,1748,0,8938
3770,55,1,10975,12269,1289,1973,0,8938
3771,36,1,13104,35,729,608,0,8938
3772,78,1,9804,58,4190,5516,0,8938
3773,36,1,9686,49,673,623,0,8938
3774,36,1,10355,54,742,653,0,8938
3775,27,1,10714,17411,421,371,0,8938
3776,54,1,11435,16,760,1949,0,8938
3777,34,1,13214,9,229,658,0,8938
3778,63,1,12822,81,407,3199,1,8938
3779,51,1,10692,19,136,1870,0,8938
3780,29,1,11435,13,1323,351,1,8938
3781,56,1,7921,5,2287,1797,2,8938
3782,21,1,9278,7494,664,198,0,8938
3783,36,1,14982,44,694,624,0,8938
3784,34,1,11619,19987,215,610,0,8938
3785,56,1,14131,19043,2366,1756,0,8938
3786,26,1,16263,14,223,350,0,8938
3787,0,1,18181,10,252,447,0,8938
3788,51,1,14562,52,129,1747,0,8938
3789,33,1,13402,39,136,651,0,8938
3790,15,1,12523,7,703,118,0,8938
3791,13,1,16748,14,215,112,0,8938
3792,27,1,11930,9,417,349,0,9016
3793,78,1,11267,46,3711,5169,0,9016
3794,52,1,9670,6,223,1835,0,9016
3795,12,1,10058,55,127,118,0,9016
3796,14,1,17627,8,417,123,2,9016
3797,34,1,12997,0,236,635,0,9016
3798,27,1,10703,18891,355,323,1,9016
3799,13,1,14682,19,236,116,0,9016
3800,12,1,10324,20,128,123,1,9016
3801,33,1,12861,90,131,668,1,9016
3802,51,1,14745,55,138,1832,2,9016
3803,43,1,10713,13155,231,1120,0,9016
3804,78,1,10220,42,3970,5494,0,9016
3805,34,1,9249,22417,228,631,0,9016
3806,21,1,9669,50,677,199,0,9016
3807,35,1,14962,12,400,655,0,9016
3808,30,1,9773,25,2270,361,0,9016
3809,25,1,9010,14,121,383,0,9016
3810,0,0,27565,154,1654,838,0,9016
3811,0,1,8181,362,24,188,0,9016
3812,51,1,16599,1696,133,1729,1,9016
3813,12,1,11325,22,128,119,0,9016
3814,38,1,8279,8,2296,636,0,9016
3815,27,1,8655,5,381,345,0,9016
3816,15,1,11414,12,725,114,0,9079
3817,27,1,11861,18708,372,341,0,9079
3818,52,1,10112,8,214,1893,0,9079
3819,15,1,10841,6,705,112,0,9079
3820,21,1,13248,84,745,210,0,9079
3821,56,1,11022,8,2219,1818,0,9079
3822,63,1,11414,3,401,3344,0,9079
3823,33,1,13749,38,131,666,1,9079
3824,15,1,13665,1,730,116,0,9079
3825,19,1,11539,14897,229,229,1,9079
3826,19,1,11914,12,229,217,2,9079
3827,25,1,11125,8,125,354,0,9079
3828,30,1,9182,15,1953,317,0,9079
3829,14,1,10909,13,390,115,0,9079
3830,55,1,13487,45,1325,1967,0,9079
3831,19,1,12803,13,232,212,1,9079
3832,34,1,11900,21303,218,645,0,9079
3833,20,1,9743,7,418,229,0,9079
3834,15,1,14424,14,680,115,0,9079
3835,15,1,12553,10,686,113,0,9079
3836,15,1,10978,8,749,121,0,9079
3837,26,1,9323,15,237,389,0,9079
3838,55,1,10566,41,1315,1928,1,9079
3839,20,1,8666,4,393,223,0,9079
3840,78,1,12429,54,3902,5438,0,9157
3841,27,1,10272,3,393,355,0,9157
3842,36,1,11485,8191,713,649,0,9157
3843,55,1,12321,16,1337,1940,0,9157
3844,20,1,9272,3,407,229,0,9157
3845,15,1,12003,7,768,121,0,9157
3846,20,1,10283,5,421,223,0,9157
3847,33,1,11375,58,129,658,0,9157
3848,18,1,8547,6,130,243,0,9157
3849,36,1,7789,38,772,706,0,9157
3850,63,1,12671,10,386,3162,0,9157
3851,18,1,12982,15,129,234,0,9157
3852,0,1,13671,16417,264,258,0,9157
3853,51,1,13189,49,129,1816,0,9157
3854,22,1,12792,41,1297,212,0,9157
3855,43,1,8320,8,223,1110,0,9157
3856,55,1,15624,44,1274,1958,0,9157
3857,78,1,10900,76,3812,5219,0,9157
3858,61,1,12614,1716,133,3154,1,9157
3859,25,1,8510,16,125,348,0,9157
3860,43,1,7559,14505,221,1053,0,9157
3861,13,1,10395,39,227,121,0,9157
3862,0,0,27736,28695,8175,20000,0,9157
3863,20,1,13696,6580,413,222,0,9157
3864,28,1,11448,6,669,371,0,9219
3865,38,1,10965,9,2444,633,0,9219
3866,33,1,13755,33,132,646,0,9219
3867,15,1,11091,2,684,108,0,9219
3868,36,1,12846,39,742,652,0,9219
3869,27,1,9843,2,416,387,0,9219
3870,43,1,14179,3,219,1010,0,9219
3871,12,1,14303,5030,133,119,0,9219
3872,15,1,17755,6,735,116,0,9219
3873,0,1,16128,10,165,3783,0,9219
3874,38,1,9668,2,2280,622,0,9219
3875,56,1,10720,6,2709,2080,0,9219
3876,52,1,13006,3,229,1868,0,9219
3877,61,1,9866,9,118,3188,0,9219
3878,35,1,11922,3,429,663,0,9219
3879,22,1,11144,27,1318,213,0,9219
3880,51,1,9188,488,124,1752,0,9219
3881,12,1,12696,20,121,117,0,9219
3882,0,0,21709,8,419,2057,2,9219
3883,35,1,11978,10,402,653,0,9219
3884,78,1,11817,69,4061,5631,1,9219
3885,52,1,8502,6338,214,1783,0,9219
3886,22,1,10863,19,1245,201,0,9219
3887,26,1,11849,6,214,364,1,9219
3888,33,1,12444,17699,135,664,0,9313
3889,77,1,12277,23,2421,5795,0,9313
3890,25,1,7835,7,119,361,0,9313
3891,36,1,7969,46,675,604,0,9313
3892,33,1,9186,28,133,673,0,9313
3893,27,1,13533,18949,398,359,0,9313
3894,55,1,12588,40,1264,1878,0,9313
3895,19,1,10291,8,228,207,0,9313
3896,27,1,11745,10,406,379,0,9313
3897,77,1,11311,15,2353,5250,0,9313
3898,20,1,9289,3,429,232,0,9313
3899,14,1,13132,7,409,117,0,9313
3900,77,1,11715,8,2503,5735,0,9313
3901,15,1,11685,3,709,118,0,9313
3902,26,1,11794,9,223,363,1,9313
3903,14,1,8900,3,418,116,0,9313
3904,56,1,11355,5,2426,1842,0,9313
3905,55,1,10668,38,1321,1973,0,9313
3906,13,1,10912,66,239,121,0,9313
3907,61,1,14953,4960,130,3138,0,9313
3908,18,1,12238,6,123,233,0,9313
3909,19,1,12706,13121,243,212,0,9313
3910,22,1,12192,27,1311,215,0,9313
